system:index,H2O,LEDAPS,O3,bkgd_BT,bkgd_TIR,cloud_count,date,doy,lake_BT,lake_TIR,lake_count,lake_mean_rad,solar_z,valid_count,.geo
LT40810711990038XXX06,3.7199996948242187,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.27,21.98106228953638,8.748032768565608,801.0,1990-02-07T22:21:46,38.93178965277778,22.525346767111863,8.81915802449897,1885.0,"{blue=51.782512642787054, green=22.622361925615873, red=8.992244972411138, nir=3.9301767064026243, swir1=0.17125583804886915, swir2=0.026809237948779402, tir1=8.81915802449897}",38.25275421142578,"{blue=2952, green=2952, red=2952, nir=2952, swir1=2952, swir2=2952, tir1=2952}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
