fileID,datetime,H2O,O3,AOT,solar_z,blue_Edir,blue_Edif,blue_tau2,blue_Lp,green_Edir,green_Edif,green_tau2,green_Lp,red_Edir,red_Edif,red_tau2,red_Lp,nir_Edir,nir_Edif,nir_tau2,nir_Lp,swir1_Edir,swir1_Edif,swir1_tau2,swir1_Lp,swir2_Edir,swir2_Edif,swir2_tau2,swir2_Lp
LT51120661989037ASA00,1989-02-06T01:29:06,4.6399993896484375,0.256,0.11899999529123305,38.92719268798828,1113.3202630414798,256.72664676580024,0.9043027063842626,31.19527257607556,1116.3907214337466,177.95498867911058,0.9123810352975092,15.853077014179192,1013.3183640402483,120.27476735348108,0.9316178809961402,8.189129703538061,708.7147537835094,54.57439338597414,0.9246509307871854,2.6935455000597224,153.63767617146195,4.50487245551137,0.924475689540471,0.09344045898928993,57.577183044938934,1.2895987402163305,0.9270316999031977,0.015353459153126432
LT51120661989053ASA00,1989-02-22T01:28:59,4.9,0.254,0.11899999529123305,38.62913513183594,1111.8909902668065,255.97334760156224,0.9043417248677357,31.10694056597796,1114.454218077453,177.3451397822658,0.912180457090058,15.80451483446428,1011.2685770941233,119.85456725868654,0.9313285792655093,8.165680475434497,705.5391986775702,54.40107290074062,0.922597253433323,2.6892289220503014,152.9950196177369,4.4880727117419426,0.92263688651353,0.0938454777883972,57.34284674098322,1.2847528702309081,0.925321580351933,0.015290387778880197
LT51120661989085ASA00,1989-03-26T01:28:01,3.9899993896484376,0.261,0.1993333399295807,38.7448616027832,965.5515046134856,340.10973622723424,0.8865688184206082,33.20815940395403,990.1575546384162,249.46537352256945,0.8977514530409046,17.350465281704185,911.7359799835864,177.09184104698795,0.9186850025008716,9.429748927586797,653.5853307288165,85.84256861733306,0.9182010054060878,3.3871324829842315,147.03031069047304,7.424834388583272,0.9228735837398111,0.14085220227605508,55.40873890956256,2.1419158479536358,0.9256303452001389,0.023786208265981938
LT51120661989101ASA00,1989-04-11T01:28:13,4.119999694824219,0.256,0.12200000137090684,39.860008239746094,1056.4893197294848,251.59514600252268,0.9036990715213182,29.964249258882678,1066.308076789196,172.24629143322414,0.9129574211378728,15.078527889298684,967.4719681490656,117.23057394429658,0.9320461004521731,7.82880466681468,678.8141708216659,54.28886850397659,0.9281487510610636,2.6145417931207398,147.41210510627602,4.4976588333583996,0.9277837296880773,0.0903878431154798,55.2456969302896,1.2915501087835548,0.9301581856107288,0.015114561811710484
LT51120661989133ASA00,1989-05-13T01:27:39,3.9,0.255,0.09166666865348816,43.96092987060547,996.441579525934,208.1531617939405,0.9105254500308503,27.290965639685513,1005.7916198684522,134.58353606846117,0.9190873760011409,13.37490353136194,909.4717401321253,89.70998204588992,0.9373373916641078,6.841116041431106,633.4261718132398,41.03747471093599,0.9322775075278533,2.2372979013619254,136.19872122435328,3.2986607896581557,0.9301407286803234,0.06834922907813304,50.88542850003377,0.9435722251764124,0.9319482291737763,0.011505374805984132
LT51120661989181ASA00,1989-06-30T01:26:46,3.930000305175781,0.256,0.12166666984558105,48.34026336669922,847.6598036001194,225.2537636999244,0.9038825053000884,26.515096458558123,865.6776990078782,152.49177350410704,0.9131700280490415,13.29752949127,790.6310266587633,104.86286446859137,0.9321090472565058,6.98265833280795,557.4479618915913,49.148077687109215,0.9279625097608284,2.3663306066059215,122.07774640683901,4.148074004492933,0.9277646986967761,0.07703214499978266,45.65238450232629,1.1946995334512374,0.9297376941881047,0.01417309575789838
LT51120661989229ASA00,1989-08-17T01:25:43,3.4600006103515626,0.264,0.1313333362340927,43.38045120239258,944.0398957690822,249.35527734447092,0.9016057629548495,28.6356360324455,959.1643819597791,171.9578405706956,0.9111700002566946,14.403921662049463,874.514921220271,118.67445369389081,0.9306712296039386,7.5747784212239395,618.4057800541393,56.2311693679986,0.9301142272877312,2.5887912321444015,135.36300089763222,4.713752598036954,0.9302697451798898,0.09167026988646267,50.72257667465835,1.3541970423283807,0.9320792546520578,0.01566759306484193
LT51120661989245ASA00,1989-09-02T01:25:25,3.380000305175781,0.264,0.18166667222976685,40.07214736938477,948.2385864826165,308.0320581010533,0.8903279393618474,31.49098869587598,964.2613535209357,227.42198745690513,0.9010491870928143,16.571118938778625,887.5542275932225,159.7854144188433,0.9220513061041031,8.882096117323615,637.9493916294465,76.40324756520182,0.9246712909199951,3.103842427836345,142.3640129416284,6.578791750490016,0.9279083725988624,0.12354863859897612,53.55556868405285,1.8942578959220282,0.9300921162986401,0.021215689157073784
LT51120661989261ASA00,1989-09-18T01:24:52,3.0300003051757813,0.267,0.18166667222976685,36.74964904785156,1012.0115048252322,319.9714307026689,0.890363858510435,32.574863163130466,1032.6782554957854,231.61306028850674,0.901681533548893,16.858258918963596,945.6818905948708,163.26054099208937,0.9224549929115049,9.094363675718999,677.3794196756144,79.24054624288955,0.9263519595875673,3.2561996423108024,150.72624544702097,6.771939176227157,0.9294894265005906,0.13527658284087857,56.69861058455962,1.948876425637088,0.9314699850351601,0.02186602641861078
LT51120661989277ASA00,1989-10-04T01:24:43,3.25,0.267,0.23000000417232516,34.08902740478516,993.9253032849616,379.9851587183333,0.8796899254842404,35.37697930325378,1020.9031309253672,284.4610849802946,0.8921262540515462,18.760064857154852,942.5977556150574,203.4676382575471,0.9140128793138317,10.339255413469566,682.9796380600177,99.753347439156,0.9189153854813729,3.8159271892670747,154.91900670354792,8.647011282828773,0.9252250320088785,0.17272826435628888,58.49012962427694,2.490769898141328,0.9277163108818458,0.027440620278190362
