"year, month, day, hour, minute,timestamp,satellite, fileID,red,green,blue,H,S,V,BT_lake,BT_bkgd,dBT,dT_surface,lake_size"
1985,5,1,5,30,483809446.545,L5,LT50160531985121XXX04,0.00756168710947,0.00281009574174,-0.0566623628424,0.154335898127,8.49334930447,0.00756168710947,27.2431888403,20.5738740413,6.66931479907,7.07046403512,69.0
1986,4,2,5,25,512839554.486,L5,LT50160521986092XXX07,0.0668910317252,0.0704825227637,0.063479868237,0.252145942771,0.0993530630306,0.0704825227637,19.8268447542,17.9220553793,1.90478937485,1.93852280252,8.0
1986,4,2,5,26,512839578.482,L5,LT50160531986092XXX06,0.0673552157525,0.071968840645,0.0650802724088,0.278291819486,0.0957159817296,0.071968840645,18.7870833415,17.8790420852,0.908041256303,0.919969079942,10.0
1987,1,31,5,20,539104824.52,L5,LT50160521987031AAA03,0.10519411791,0.108812738729,0.114807355035,0.603929894227,0.0837336346791,0.114807355035,11.8753559098,11.6406800032,0.23467590659,0.224696072463,1.0
1987,1,31,5,20,539104848.546,L5,LT50160531987031AAA10,0.10029682415,0.103268260118,0.113549002685,0.629296257966,0.116708894146,0.113549002685,12.1125338567,11.4691779695,0.643355887224,0.616175577111,2.0
1987,12,9,5,22,566061731.999,L4,LT40160521987343XXX03,0.138365493304,0.141727723549,0.1298792484,0.213961504225,0.0836002643124,0.141727723549,20.3233155175,16.0314645334,4.2918509841,4.34256453243,6.0
1987,12,9,5,22,566061755.965,L4,LT40160531987343XXX03,0.142497547504,0.144420569319,0.127819765652,0.185973179917,0.114947640392,0.144420569319,20.7844289077,16.1918898208,4.59253908695,4.65886439858,8.0
1987,12,25,5,22,567444174.046,L4,LT40160521987359XXX03,0.003628461878,0.000811028216859,-0.0265322133011,0.151097642629,8.31224805252,0.003628461878,25.4223491371,18.6983246474,6.72402448976,7.02380483665,115.0
1987,12,25,5,23,567444198.012,L4,LT40160531987359XXX04,0.00707988496044,0.00369860797513,-0.021982124112,0.14727550335,4.10487023939,0.00707988496044,24.818664359,18.557453608,6.26121075092,6.52071958958,122.0
1991,3,15,5,21,669050492.965,L5,LT50160521991074AAA02,-0.0325032099872,-0.0590062785106,-0.147347818575,0.128204451143,-3.53333128124,-0.0325032099872,34.729841665,23.810834481,10.919007184,12.0668282832,71.0
1991,3,15,5,21,669050516.994,L5,LT50160531991074AAA04,-0.0286842376458,-0.0545920649324,-0.142138266062,0.128607452069,-3.95527431535,-0.0286842376458,33.7368321191,23.0370576327,10.6997744864,11.7454301964,68.0
1996,8,19,5,16,840467786.696,L5,LT50160521996232XXX01,0.156528046238,0.191891998111,0.196901612536,0.520680257257,0.205044365956,0.196901612536,17.5500029143,16.6902188809,0.859784033374,0.862261034542,36.0
1996,8,19,5,16,840467810.736,L5,LT50160531996232XXX01,0.158336989041,0.191387503019,0.196143345203,0.520965796348,0.192748604968,0.196143345203,17.5072893813,16.7249380984,0.782351282918,0.784578775418,40.0
1997,1,10,5,23,852909820.253,L5,LT50160521997010AAA02,0.0526937291987,0.138415607257,0.135864632718,0.495040211054,0.619307892782,0.138415607257,15.8785422353,13.174551605,2.70399063038,2.65242616459,88.0
1997,1,10,5,24,852909844.304,L5,LT50160531997010AAA02,0.0547837635988,0.138765313298,0.136891862917,0.496282019904,0.605205636072,0.138765313298,15.70327469,12.9240147312,2.77925995877,2.72124897316,86.0
1997,10,9,5,33,876411197.546,L5,LT50160521997282CPE01,0.149128506438,0.202569046362,0.199157142744,0.489359190536,0.2638139483,0.202569046362,15.5204750436,13.092304141,2.42817090257,2.37733959522,35.0
1997,10,9,5,33,876411221.619,L5,LT50160531997282CPE01,0.148474218932,0.199285946119,0.195682929295,0.488181806892,0.254968943757,0.199285946119,15.4259439704,12.8997200573,2.5262239131,2.47026831411,37.0
1998,2,14,5,36,887470579.437,L5,LT50160521998045AAA01,0.14074882415,0.152395638606,0.161516345012,0.573196880088,0.128578447343,0.161516345012,17.2103782708,14.4895165281,2.72086174266,2.69945874801,15.0
1998,2,14,5,36,887470603.519,L5,LT50160531998045AAA01,0.145064831229,0.157690568996,0.166953512674,0.570530696432,0.131106444508,0.166953512674,18.0115696011,14.8600241725,3.15154542864,3.14237632225,13.0
1998,4,3,5,37,891617822.15,L5,LT50160521998093AAA01,0.0954886159304,0.169217783599,0.173769746549,0.509691486131,0.450487683691,0.173769746549,30.3729971962,25.9413575772,4.43163961901,4.85635752135,92.0
1998,4,3,5,37,891617846.091,L5,LT50160531998093AAA01,0.0963182168252,0.172412467162,0.177571117106,0.510581468324,0.457579484799,0.177571117106,31.5716966774,26.7294942094,4.84220246791,5.34655010267,89.0
1998,4,19,5,37,893000258.197,L5,LT50160531998109XXX01,0.183901222716,0.210132120422,0.22191474143,0.551659784056,0.171297852812,0.22191474143,16.2237408951,15.8317303422,0.392010552941,0.389517211315,3.0
1998,5,5,5,37,894382648.872,L5,LT50160521998125CPE00,0.187720179266,0.218402662609,0.231504419541,0.549872423082,0.189129176721,0.231504419541,20.3434022696,15.6302102741,4.71319199549,4.76128799755,2.0
1998,5,5,5,37,894382672.963,L5,LT50160531998125CPE00,0.215474149786,0.248742890627,0.259373856351,0.540360807833,0.169252627008,0.259373856351,19.9007730518,15.5994012309,4.30137182085,4.33666136192,4.0
1998,9,10,5,38,905441934.711,L5,LT50160521998253CPE00,0.090375528273,0.0915384986172,0.0603184333892,0.172875122328,0.341059397954,0.0915384986172,28.9583012342,20.0714536039,8.88684763034,9.46661116515,73.0
1998,9,10,5,39,905441958.663,L5,LT50160531998253CPE00,0.0870039392882,0.0880953575442,0.0569811872981,0.172512975317,0.35318739958,0.0880953575442,28.9265850328,20.1049268388,8.82165819402,9.39723732311,74.0
1999,2,17,5,39,919265967.331,L5,LT50160521999048AAA03,0.0580272011045,0.0802366901113,0.0578291243506,0.331860045576,0.279268321383,0.0802366901113,16.8039404447,11.7098583187,5.094082126,4.9852925169,76.0
1999,2,17,5,39,919265991.438,L5,LT50160531999048AAA02,0.0549499613026,0.0757188774781,0.0537804287039,0.324448379716,0.289735525735,0.0757188774781,16.6880249319,11.6744124577,5.01361247425,4.90332854862,77.0
1999,3,21,5,39,922030746.843,L5,LT50160521999080AAA01,0.0948721863725,0.10121087592,0.102544075806,0.528962875833,0.0748155305276,0.102544075806,14.3801673555,12.3293477375,2.05081961803,1.99135661297,4.0
1999,3,21,5,39,922030770.806,L5,LT50160531999080AAA01,0.0946011465108,0.0991701588403,0.102145966985,0.565736226038,0.0738631264337,0.102145966985,14.5349193835,12.3471390187,2.18778036478,2.12594511045,4.0
1999,4,6,5,38,923413133.148,L5,LT50160521999096AAA01,0.129414095596,0.152897136048,0.148476782807,0.468627335898,0.153587183242,0.152897136048,25.238010681,19.7236122051,5.51439847586,5.77981171857,39.0
1999,4,6,5,39,923413157.111,L5,LT50160531999096AAA01,0.129937163661,0.153592164025,0.149545252416,0.471486566989,0.154011765607,0.153592164025,25.4608471128,19.5625387748,5.89830833804,6.18372670365,40.0
1999,8,28,5,37,935854651.185,L5,LT50160521999240CPE00,0.0993961794186,0.178815924511,0.2028339826,0.538699678052,0.509962886176,0.2028339826,18.8787127948,14.9626686349,3.91604415985,3.92070984407,83.0
1999,8,28,5,37,935854675.157,L5,LT50160531999240CPE00,0.102005802629,0.183139330913,0.207713719935,0.538745740225,0.50891157955,0.207713719935,18.8198260067,14.8416987759,3.97812723077,3.97984056603,82.0
1999,9,5,5,53,936546811.427,L7,LE70160531999248EDC01,0.133881859299,0.194980701167,0.205119650334,0.523720904824,0.347298715257,0.205119650334,9.89057136693,2.87461947471,7.01595189222,6.39774749917,25.0
2000,3,31,5,52,954517963.079,L7,LE70160522000091EDC00,0.034195946666,0.0418374078786,0.0555528196306,0.607033551328,0.384442645875,0.0555528196306,18.3629207237,12.82906778,5.53385294376,5.47840602202,4.0
2000,3,31,5,53,954517986.986,L7,LE70160532000091EDC00,0.0208099362074,0.0308976288931,0.0441409425577,0.594604532311,0.52855704927,0.0441409425577,18.6346685145,12.9149363473,5.71973216723,5.67107644419,4.0
2000,4,16,5,52,955900349.175,L7,LE70160522000107EDC00,0.122423031068,0.219810221582,0.232659996737,0.519427504917,0.473811429617,0.232659996737,25.2910099172,19.2810280743,6.00998184283,6.28937369865,56.0
2001,3,2,5,50,983548231.605,L7,LE70160522001061EDC00,0.118771891039,0.153740477005,0.128524711836,0.37981705831,0.227452045468,0.153740477005,34.8214351081,24.5857884375,10.2356466706,11.3487946606,96.0
2002,12,18,5,48,1040226507.67,L7,LE70160522002352PFS01,0.0712462459188,0.103748306733,0.0777383129591,0.36662387388,0.313277988216,0.103748306733,21.9124656656,18.0556041805,3.85686148513,3.96129644601,94.0
2002,12,18,5,48,1040226531.577,L7,LE70160532002352PFS01,0.071519794508,0.101472846316,0.0767222038175,0.362280908486,0.295182927209,0.101472846316,22.7695461555,18.5709408216,4.19860533389,4.33660684677,95.0
2004,2,23,5,49,1077551357.339,L7,LE70160522004054EDC02,0.0697233834233,0.0898180549233,0.0636506232507,0.294654463046,0.291338213625,0.0898180549233,27.3357750872,20.9079564978,6.42781858941,6.82598669094,94.0
2004,2,23,5,49,1077551381.247,L7,LE70160532004054EDC02,0.0645384071143,0.0829367865393,0.0537758265194,0.271820837474,0.351604652612,0.0829367865393,26.2954087461,20.3249597718,5.97044897433,6.29950900012,95.0
2005,2,25,5,49,1109346591.719,L7,LE70160522005056EDC00,0.100237955269,0.139101338073,0.107121269637,0.362852612887,0.279388993247,0.139101338073,20.8233084327,21.1960495608,-0.372741128192,-0.386061672406,88.0
2005,2,25,5,50,1109346615.626,L7,LE70160532005056EDC00,0.098826122138,0.137212748183,0.102455971377,0.349093376231,0.279759909727,0.137212748183,21.1002788045,21.4178932001,-0.317614395556,-0.329633071081,85.0
2005,6,17,5,50,1119023401.956,L7,LE70160532005168EDC00,0.144842838454,0.209875195473,0.199075582102,0.47232246155,0.309862043831,0.209875195473,7.05886404597,0.0885215201773,6.97034252579,6.19011207702,17.0
2006,3,16,5,50,1142524217.841,L7,LE70160522006075EDC00,0.189957518831,0.221620583016,0.20365699791,0.405444058305,0.142870593307,0.221620583016,18.5853079993,14.6723084718,3.91299952742,3.90800049653,16.0
2006,3,16,5,50,1142524241.747,L7,LE70160532006075EDC00,0.18786434465,0.22104128403,0.197628116399,0.382382321032,0.150093859278,0.22104128403,19.284376504,14.9485568192,4.33581968479,4.3481618003,14.0
2007,2,15,5,50,1171554637.729,L7,LE70160522007046EDC00,0.0564992620081,0.0784228019909,0.0352541948513,0.251309734224,0.550459892323,0.0784228019909,27.7370071693,24.1186996683,3.61830750106,3.89740913048,94.0
2007,2,15,5,51,1171554661.636,L7,LE70160532007046EDC00,0.0487200594272,0.0698501197637,0.0261063204258,0.247173544808,0.626252316903,0.0698501197637,27.6102088273,23.6958986809,3.91431014641,4.20720507675,94.0
2007,4,20,5,50,1177084241.541,L7,LE70160522007110EDC00,0.0228410627419,0.0271875138214,-0.032164042895,0.178872050204,2.18304465448,0.0271875138214,22.0377302426,16.3827218855,5.65500835707,5.77115983822,58.0
2007,4,20,5,51,1177084265.45,L7,LE70160532007110EDC00,0.0443200303346,0.0532934089073,0.00412104051231,0.197081372004,0.922672604421,0.0532934089073,22.4914896268,16.5723109008,5.919178726,6.05683167771,55.0
2007,7,25,5,50,1185378621.173,L7,LE70160522007206ASN00,0.11905651165,0.165613452356,0.157080089369,0.469451876712,0.281118109934,0.165613452356,21.1419961738,14.4099736597,6.73202251412,6.78868968469,72.0
2007,7,25,5,50,1185378645.08,L7,LE70160532007206ASN00,0.121136832092,0.169211440697,0.162221884875,0.475768373283,0.28410968199,0.169211440697,21.2293505862,14.3452569308,6.88409365541,6.94269658555,71.0
2008,1,17,5,50,1200585033.021,L7,LE70160522008017EDC00,0.134166506521,0.149507651679,0.169981962308,0.595276886188,0.210701507976,0.169981962308,14.2100930211,12.5418362672,1.66825675393,1.62018611233,1.0
2008,3,5,5,50,1204732222.158,L7,LE70160522008065EDC00,0.113309328685,0.224140519982,0.222347704971,0.497303985471,0.49447191122,0.224140519982,27.3325423488,24.0508918279,3.28165052086,3.52827668463,100.0
2008,3,5,5,50,1204732246.064,L7,LE70160532008065EDC00,0.111572665413,0.223190466683,0.221842624612,0.497987414708,0.500101115111,0.223190466683,27.5349312759,23.9463040995,3.58862717644,3.85979531794,98.0
2008,4,6,5,50,1207497020.376,L7,LE70160522008097EDC00,0.126472747992,0.264404516254,0.235025412412,0.464500438378,0.52166948665,0.264404516254,24.2838220175,22.3735199135,1.91030210408,2.015903852,73.0
2008,4,6,5,50,1207497044.284,L7,LE70160532008097EDC00,0.128761994233,0.269178976551,0.232056977523,0.455938379134,0.521649142577,0.269178976551,24.5469236126,22.4692986829,2.0776249297,2.19561463968,70.0
2009,6,12,5,50,1244821837.724,L7,LE70160522009163EDC00,0.249593693698,0.297375264294,0.301323039211,0.512719327485,0.171674046724,0.301323039211,11.1251241181,7.16844130743,3.9566828107,3.70081058295,10.0
2010,1,22,5,51,1264175509.184,L7,LE70160522010022ASN00,0.0469902873862,0.0546392743051,0.0249417541096,0.209593858727,0.543519667367,0.0546392743051,31.7637112315,22.6663403657,9.09737086587,9.89716988834,68.0
2010,1,22,5,52,1264175533.095,L7,LE70160532010022ASN00,0.0470575809526,0.052856878633,0.0240297691817,0.200195856093,0.545380472644,0.052856878633,31.5444607655,22.6396458936,8.90481487188,9.67851098607,69.0
2010,3,11,5,52,1268322738.599,L7,LE70160522010070EDC00,0.0492240417913,0.0451407599431,0.0143466923371,0.14715408944,0.708542983976,0.0492240417913,33.6703674671,20.1559529162,13.5144145509,14.6678343966,19.0
2010,3,11,5,52,1268322762.505,L7,LE70160532010070EDC00,0.081155015929,0.0766930195146,0.0475853031538,0.14451377921,0.413649266049,0.081155015929,33.2364207206,20.1182372975,13.1181834231,14.2118798623,21.0
2010,5,30,5,52,1275234739.653,L7,LE70160522010150EDC00,0.0754064100739,0.145249156035,0.125801127581,0.453590912971,0.480847860791,0.145249156035,23.8761782764,25.3318889702,-1.45571069381,-1.55180645339,89.0
2010,5,30,5,52,1275234763.563,L7,LE70160532010150EDC00,0.0780999212666,0.14770287124,0.128281679521,0.453495285935,0.471236269067,0.14770287124,23.9174140689,25.2821414011,-1.36472733215,-1.45476827646,90.0
2010,11,6,5,52,1289058767.976,L7,LE70160522010310ASN00,0.14600047268,0.174275850304,0.176613534722,0.512727053214,0.1733336128,0.176613534722,14.7256288832,10.5236036307,4.20202525249,4.05418507659,12.0
2010,11,6,5,53,1289058791.881,L7,LE70160532010310ASN00,0.145224732432,0.170346589024,0.168716647826,0.489186433521,0.147474961112,0.170346589024,15.2122777932,10.8347073544,4.37757043884,4.23834907682,14.0
2011,3,6,5,50,1299426608.346,L5,LT50160522011065CHM00,0.108344496426,0.168815518711,0.133085270879,0.401522397336,0.358207721344,0.168815518711,26.9226332979,22.0246962771,4.89793702082,5.21585928651,96.0
2011,3,6,5,50,1299426632.319,L5,LT50160532011065CHM00,0.109733410681,0.168397058819,0.133941114375,0.402108757475,0.348365040038,0.168397058819,27.053144134,22.1248210802,4.92832305375,5.25299708036,97.0
2011,3,30,5,53,1301500428.117,L7,LE70160522011089EDC00,0.140885146471,0.239838053489,0.236834399945,0.494940937674,0.412582180261,0.239838053489,29.1613850268,24.454435667,4.70694935986,5.10478810584,97.0
2011,3,30,5,54,1301500452.024,L7,LE70160532011089EDC00,0.142611307859,0.244630206524,0.242622336454,0.496719774315,0.417033121604,0.244630206524,29.2023422334,24.415660547,4.78668168645,5.19130206856,94.0
2011,4,23,5,49,1303573792.071,L5,LT50160522011113CHM00,0.0671908447757,0.075604957103,0.0725791840936,0.440065513515,0.111290484773,0.075604957103,16.0712156902,11.417154181,4.65406150923,4.53446118508,2.0
2012,4,1,5,54,1333295658.145,L7,LE70160522012092ASN00,0.0974132068198,0.10082073408,0.0957914209237,0.279588887335,0.0498837188831,0.10082073408,23.1639468839,20.6797768838,2.48417000012,2.59205071497,8.0
2012,4,1,5,54,1333295682.055,L7,LE70160532012092ASN00,0.0940065114051,0.0971721386912,0.0914765914834,0.259301233362,0.0586129654493,0.0971721386912,23.1930109329,20.6728535095,2.52015742345,2.62983602469,9.0
2013,2,15,5,56,1360943783.703,L7,LE70160522013046EDC00,-0.0785735752088,-0.100363720211,-0.16930160477,0.126638344093,-1.15468882916,-0.0785735752088,27.6177869263,22.1411068971,5.47668002917,5.85084592689,61.0
2013,2,15,5,56,1360943807.61,L7,LE70160532013046EDC00,-0.0863634158532,-0.108852591643,-0.176708156598,0.125178961527,-1.04609966909,-0.0863634158532,27.281895561,22.0056907066,5.2762048544,5.62622305712,60.0
2013,3,19,5,56,1363708577.841,L7,LE70160522013078EDC00,0.0187316631077,0.0129079742612,-0.0205875768157,0.141981174026,2.09907896044,0.0187316631077,25.2146460164,22.7984892347,2.41615678167,2.5635074232,62.0
2013,3,19,5,56,1363708601.751,L7,LE70160532013078EDC00,0.0128629193726,0.00591390761566,-0.0275841252942,0.138032470134,3.14446849079,0.0128629193726,25.3742770795,22.8915109362,2.48276614337,2.63681779832,63.0
2013,5,6,5,56,1367855765.336,L7,LE70160522013126EDC00,0.0201892355005,0.0152327724761,-0.0279010242647,0.149489026646,2.3819752741,0.0201892355005,30.9688387954,26.956816524,4.01202227143,4.42360580412,76.0
2013,5,6,5,56,1367855789.242,L7,LE70160532013126EDC00,0.0211371542291,0.0167852989153,-0.0261986410313,0.151344029432,2.23945923597,0.0211371542291,31.331315425,27.3298202136,4.00149521135,4.42431711413,76.0
2013,9,3,6,2,1378224134.189,L8,LC80160522013246LGN00,0.122289646584,0.146845070998,0.134502479874,0.416226309675,0.167219943083,0.146845070998,15.0666185685,12.7951857785,2.27143279004,2.18631076887,78.0
2013,9,3,6,2,1378224158.099,L8,LC80160532013246LGN00,0.11833056441,0.143612914575,0.130699922673,0.414874791982,0.176045101791,0.143612914575,15.0636313789,12.8047057247,2.2589256542,2.17433996151,74.0
