system:index,AOT,H2O,O3,datetime,satID,solar_z,.geo
1_LT51120661997011DKI00,0.15549999475479126,4.880000305175781,0.252,1997-01-11T01:22:34,LT5,39.944618225097656,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997043ASA00,0.11899999529123306,5.480000305175781,0.2532083333333333,1997-02-12T01:24:00,LT5,40.021156311035156,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997059DKI00,0.11899999529123306,4.9,0.252,1997-02-28T01:24:39,LT5,39.51295471191406,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997075ASA01,0.1993333399295807,3.8399993896484377,0.2523354166666667,1997-03-16T01:25:17,LT5,39.24324035644531,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997091ASA01,0.12200000137090683,4.4,0.264,1997-04-01T01:25:53,LT5,39.623016357421875,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997107ASA01,0.12200000137090683,4.55,0.268,1997-04-17T01:26:26,LT5,40.822509765625,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997123ASA00,0.09166666865348816,3.55,0.2545764705882353,1997-05-03T01:27:01,LT5,42.67870330810547,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997139DKI00,0.09166666865348816,4.6,0.252,1997-05-19T01:27:34,LT5,44.7811393737793,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997155DKI00,0.12166666984558105,3.55,0.2505,1997-06-04T01:28:08,LT5,46.62330627441406,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997171DKI00,0.12166666984558105,3.7199996948242187,0.244,1997-06-20T01:28:40,LT5,47.73356246948242,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997187DKI00,0.11433333158493042,3.1300003051757814,0.24803095238095238,1997-07-06T01:29:14,LT5,47.775169372558594,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997203ASA01,0.11433333158493042,4.180000305175781,0.242,1997-07-22T01:29:47,LT5,46.591915130615234,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997219DKI00,0.1313333362340927,3.230000305175781,0.25157142857142856,1997-08-07T01:30:18,LT5,44.249855041503906,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997235ASA00,0.1313333362340927,3.1600006103515623,0.25,1997-08-23T01:30:49,LT5,41.01061248779297,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997251ASA00,0.18166667222976685,2.35,0.25716517857142857,1997-09-08T01:31:17,LT5,37.35006332397461,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997267ASA00,0.18166667222976685,2.5399993896484374,0.266,1997-09-24T01:31:44,LT5,33.915313720703125,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997283ASA00,0.23000000417232513,3.4,0.26079761904761906,1997-10-10T01:32:11,LT5,31.436283111572266,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997299ASA00,0.23000000417232513,3.0,0.275,1997-10-26T01:32:37,LT5,30.466053009033203,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997315ASA00,0.289000004529953,3.019999694824219,0.262,1997-11-11T01:33:01,LT5,31.069778442382812,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997331ASA00,0.289000004529953,4.25,0.25879166666666664,1997-11-27T01:33:23,LT5,32.73600387573242,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997347ASA01,0.16033333539962769,5.189999389648437,0.2562611111111111,1997-12-13T01:33:48,LT5,34.72669982910156,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661997363ASA00,0.16033333539962769,5.030000305175781,0.249,1997-12-29T01:34:10,LT5,36.39275360107422,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998014ASA00,0.15549999475479126,4.519999694824219,0.237,1998-01-14T01:34:32,LT5,37.355167388916016,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998046ASA00,0.11899999529123306,5.189999389648437,0.247,1998-02-15T01:35:12,LT5,37.21626663208008,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998078ASA00,0.1993333399295807,4.930000305175781,0.251,1998-03-19T01:35:44,LT5,36.714454650878906,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998094ASA00,0.12200000137090683,4.410000610351562,0.249,1998-04-04T01:35:55,LT5,37.449485778808594,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998110ASA00,0.12200000137090683,4.830000305175782,0.246,1998-04-20T01:36:07,LT5,39.025394439697266,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998126ASA00,0.09166666865348816,4.8600006103515625,0.2541738095238095,1998-05-06T01:36:22,LT5,41.19523239135742,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998142ASA00,0.09166666865348816,5.05,0.255,1998-05-22T01:36:37,LT5,43.47428894042969,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998158ASA00,0.12166666984558105,4.589999389648438,0.253,1998-06-07T01:36:52,LT5,45.347076416015625,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998174ASA00,0.12166666984558105,4.2,0.246,1998-06-23T01:37:01,LT5,46.36220932006836,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998190ASA00,0.11433333158493042,4.480000305175781,0.247,1998-07-09T01:37:16,LT5,46.222110748291016,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998206ASA00,0.11433333158493042,4.560000610351563,0.25,1998-07-25T01:37:24,LT5,44.8293571472168,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998222ASA00,0.1313333362340927,4.15,0.267,1998-08-10T01:37:30,LT5,42.29423141479492,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998238ASA00,0.1313333362340927,4.769999694824219,0.257,1998-08-26T01:37:41,LT5,38.924015045166016,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998254ASA00,0.18166667222976685,3.2,0.266,1998-09-11T01:37:48,LT5,35.23832321166992,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998270ASA00,0.18166667222976685,4.080000305175782,0.264,1998-09-27T01:37:54,LT5,31.935630798339844,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998286ASA00,0.23000000417232513,3.8899993896484375,0.261,1998-10-13T01:37:54,LT5,29.746482849121094,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998302ASA00,0.23000000417232513,4.6,0.26353750000000004,1998-10-29T01:37:57,LT5,29.18353271484375,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998334ASA00,0.289000004529953,4.710000610351562,0.264,1998-11-30T01:38:04,LT5,32.0692138671875,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661998350ASA00,0.16033333539962769,4.960000610351562,0.261,1998-12-16T01:38:02,LT5,34.13145446777344,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999017ASA00,0.15549999475479126,5.019999694824219,0.258,1999-01-17T01:38:04,LT5,36.64303970336914,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999065ASA00,0.1993333399295807,5.369999694824219,0.251,1999-03-06T01:38:13,LT5,36.10856628417969,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999113ASA00,0.12200000137090683,4.830000305175782,0.257,1999-04-23T01:37:48,LT5,39.0742073059082,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999129ASA00,0.09166666865348816,4.439999389648437,0.26,1999-05-09T01:37:41,LT5,41.38861083984375,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999145ASA00,0.09166666865348816,2.8100006103515627,0.26,1999-05-25T01:37:17,LT5,43.72797775268555,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999161ASA00,0.12166666984558105,4.460000610351562,0.258,1999-06-10T01:37:03,LT5,45.54595184326172,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999177ASA00,0.12166666984558105,4.980000305175781,0.246,1999-06-26T01:36:56,LT5,46.43805694580078,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999193ASA00,0.11433333158493042,4.35,0.249,1999-07-12T01:36:49,LT5,46.14708709716797,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999209ASA00,0.11433333158493042,4.319999694824219,0.25,1999-07-28T01:36:47,LT5,44.61723709106445,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999225DKI00,0.1313333362340927,4.15,0.255,1999-08-13T01:36:42,LT5,41.988643646240234,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999241ASA01,0.1313333362340927,3.6300003051757814,0.257,1999-08-29T01:36:23,LT5,38.617515563964844,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999257ASA00,0.18166667222976685,3.8,0.263,1999-09-14T01:35:51,LT5,35.061180114746094,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999273ASA01,0.18166667222976685,3.2399993896484376,0.277,1999-09-30T01:35:36,LT5,31.997360229492188,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999289ASA00,0.23000000417232513,4.239999389648437,0.269,1999-10-16T01:35:41,LT5,30.165557861328125,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999321DKI00,0.289000004529953,5.369999694824219,0.26026666666666665,1999-11-17T01:34:42,LT5,31.200592041015625,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120661999337ASA00,0.16033333539962769,4.560000610351563,0.26,1999-12-03T01:34:13,LT5,33.2304801940918,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000004ASA00,0.15549999475479126,5.060000610351563,0.251,2000-01-04T01:34:09,LT5,36.94722366333008,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000036DKI00,0.11899999529123306,5.3600006103515625,0.256,2000-02-05T01:33:17,LT5,37.9627799987793,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000084DKI00,0.168,5.6100006103515625,0.259,2000-03-24T01:33:15,LT5,37.50384521484375,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000100DKI00,0.168,5.330000305175782,0.258,2000-04-09T01:33:29,LT5,38.46768569946289,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000116DKI00,0.062,5.039999389648438,0.25,2000-04-25T01:34:14,LT5,40.19976043701172,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000148DKI00,0.14,5.15,0.25123333333333336,2000-05-27T01:34:58,LT5,44.53630447387695,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000164DKI00,0.14,5.080000305175782,0.258,2000-06-12T01:35:22,LT5,46.11956024169922,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662000196DKI00,0.091,3.8399993896484377,0.257,2000-07-14T01:36:05,LT5,46.14684295654297,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003188ASA01,0.057,4.030000305175781,0.248,2003-07-07T01:35:21,LT5,46.67243957519531,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003204ASA01,0.074,4.939999389648437,0.24,2003-07-23T01:35:37,LT5,45.44636535644531,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003220ASA01,0.074,4.019999694824219,0.249,2003-08-08T01:35:55,LT5,43.0421028137207,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003236ASA01,0.146,3.5100006103515624,0.252,2003-08-24T01:36:12,LT5,39.75776672363281,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003252ASA02,0.146,3.9699996948242187,0.255,2003-09-09T01:36:29,LT5,36.0723762512207,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003268ASA01,0.178,3.230000305175781,0.259,2003-09-25T01:36:43,LT5,32.653526306152344,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003284ASA01,0.178,4.1,0.261,2003-10-11T01:36:55,LT5,30.249916076660156,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003316ASA01,0.262,4.469999694824219,0.26241093117408903,2003-11-12T01:37:16,LT5,30.16722869873047,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003332ASA02,0.186,4.230000305175781,0.25,2003-11-28T01:37:34,LT5,31.960384368896484,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003348ASA02,0.186,4.919999694824218,0.251,2003-12-14T01:37:38,LT5,34.012413024902344,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662003364ASA01,0.168,4.739999389648437,0.255,2003-12-30T01:37:49,LT5,35.69947052001953,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004015ASA01,0.168,4.669999694824218,0.25,2004-01-15T01:37:50,LT5,36.65959548950195,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004031ASA01,0.147,4.980000305175781,0.245,2004-01-31T01:37:55,LT5,36.8621940612793,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004047ASA01,0.132,5.65,0.258,2004-02-16T01:38:00,LT5,36.532955169677734,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004063ASA01,0.132,4.380000305175781,0.253,2004-03-03T01:38:05,LT5,36.13704299926758,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004095ASA01,0.067,3.7,0.271,2004-04-04T01:38:24,LT5,36.945743560791016,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004111ASA01,0.068,4.010000610351563,0.261,2004-04-20T01:38:54,LT5,38.53835678100586,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004127ASA01,0.068,4.680000305175781,0.265,2004-05-06T01:39:21,LT5,40.715965270996094,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004143ASA01,0.085,4.489999389648437,0.25464915966386553,2004-05-22T01:39:48,LT5,42.981807708740234,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004159ASA01,0.085,3.7199996948242187,0.2495452380952381,2004-06-07T01:40:17,LT5,44.80672836303711,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004175ASA01,0.079,4.060000610351563,0.246,2004-06-23T01:40:45,LT5,45.73617172241211,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004191ASA00,0.079,3.6300003051757814,0.25,2004-07-09T01:41:13,LT5,45.49097442626953,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004207ASA00,0.111,3.4300003051757812,0.263,2004-07-25T01:41:37,LT5,43.97923278808594,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004223ASA01,0.111,3.1399993896484375,0.254,2004-08-10T01:41:55,LT5,41.30141830444336,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004239ASA00,0.109,2.7100006103515626,0.258,2004-08-26T01:42:23,LT5,37.79010772705078,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004255ASA00,0.109,4.619999694824219,0.261,2004-09-11T01:42:48,LT5,33.98253631591797,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004271ASA00,0.21,4.1,0.261,2004-09-27T01:43:11,LT5,30.582317352294922,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004287ASA00,0.21,2.1800003051757812,0.273,2004-10-13T01:43:31,LT5,28.36172866821289,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004319ASA00,0.224,3.4399993896484373,0.261,2004-11-14T01:44:07,LT5,28.857421875,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004335ASA00,0.138,4.519999694824219,0.256,2004-11-30T01:44:28,LT5,30.78813934326172,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662004351ASA00,0.138,4.230000305175781,0.257,2004-12-16T01:44:47,LT5,32.8239860534668,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005017ASA01,0.142,5.380000305175781,0.256,2005-01-17T01:45:13,LT5,35.08071517944336,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005033ASA01,0.142,4.95,0.255,2005-02-02T01:45:24,LT5,35.056312561035156,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005049ASA01,0.148,4.189999389648437,0.26,2005-02-18T01:45:41,LT5,34.59405517578125,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005065ASA01,0.148,5.2,0.2529904761904762,2005-03-06T01:45:56,LT5,34.180850982666016,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005081ASA01,0.027,4.930000305175781,0.25,2005-03-22T01:46:05,LT5,34.360721588134766,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005113ASA01,0.051,3.9699996948242187,0.257,2005-04-23T01:46:13,LT5,37.37815475463867,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005129ASA01,0.051,4.910000610351562,0.251,2005-05-09T01:46:20,LT5,39.801517486572266,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005145ASA01,0.094,4.160000610351562,0.25,2005-05-25T01:46:27,LT5,42.172611236572266,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005161ASA01,0.094,4.3,0.247,2005-06-10T01:46:36,LT5,43.96658706665039,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005177ASA01,0.076,5.0,0.2476746031746032,2005-06-26T01:46:41,LT5,44.765602111816406,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005193ASA01,0.076,4.7,0.242,2005-07-12T01:46:47,LT5,44.329288482666016,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005209ASA01,0.107,4.269999694824219,0.255,2005-07-28T01:46:58,LT5,42.60334777832031,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005225ASA01,0.107,3.4100006103515623,0.251,2005-08-13T01:47:05,LT5,39.75954055786133,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005241ASA01,0.118,3.7399993896484376,0.263,2005-08-29T01:47:10,LT5,36.15959548950195,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005257ASA01,0.118,3.65,0.255,2005-09-14T01:47:12,LT5,32.38207244873047,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005273ASA01,0.182,2.85,0.265,2005-09-30T01:47:10,LT5,29.166271209716797,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005289ASA01,0.182,4.189999389648437,0.2620333333333333,2005-10-16T01:47:07,LT5,27.289047241210938,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005305ASA01,0.143,3.9,0.258,2005-11-01T01:47:08,LT5,27.133861541748047,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662005321ASA01,0.221,4.269999694824219,0.254,2005-11-17T01:47:31,LT5,28.390445709228516,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006052ASA00,0.155,5.739999389648437,0.244,2006-02-21T01:49:44,LT5,33.48017501831055,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006068ASA00,0.155,4.719999694824219,0.25,2006-03-09T01:50:04,LT5,33.109352111816406,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006100ASA00,0.122,5.069999694824219,0.249,2006-04-10T01:50:40,LT5,34.7279052734375,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006132ASA00,0.038,4.489999389648437,0.26,2006-05-12T01:51:09,LT5,39.36030960083008,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006148ASA00,0.064,4.689999389648437,0.254,2006-05-28T01:51:21,LT5,41.69852066040039,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006164ASA01,0.064,5.010000610351563,0.239,2006-06-13T01:51:37,LT5,43.34245300292969,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006196ASA00,0.058,4.780000305175781,0.249,2006-07-15T01:52:06,LT5,43.18695068359375,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006212ASA00,0.052,3.5,0.248,2006-07-31T01:52:18,LT5,41.16840362548828,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006244ASA00,0.079,3.2800003051757813,0.26,2006-09-01T01:52:42,LT5,34.259376525878906,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006260ASA00,0.136,2.9100006103515623,0.266,2006-09-17T01:52:54,LT5,30.39724349975586,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006276ASA00,0.136,4.339999389648438,0.259,2006-10-03T01:53:05,LT5,27.262733459472656,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006292ASA00,0.173,2.919999694824219,0.263,2006-10-19T01:53:15,LT5,25.62334442138672,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006308ASA00,0.173,4.4,0.263,2006-11-04T01:53:25,LT5,25.815895080566406,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006324ASA00,0.255,4.019999694824219,0.267,2006-11-20T01:53:33,LT5,27.427978515625,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006340ASA00,0.255,4.619999694824219,0.263,2006-12-06T01:53:41,LT5,29.606597900390625,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662006356ASA00,0.169,4.8600006103515625,0.253,2006-12-22T01:53:48,LT5,31.573028564453125,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662007007ASA00,0.169,4.680000305175781,0.25,2007-01-07T01:53:55,LT5,32.83012771606445,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662007023ASA00,0.091,5.510000610351563,0.252,2007-01-23T01:54:00,LT5,33.24938201904297,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662007039ASA00,0.091,5.6,0.245,2007-02-08T01:54:03,LT5,32.98044204711914,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662007055ASA00,0.07,5.180000305175781,0.247,2007-02-24T01:54:03,LT5,32.46779251098633,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662007087ASA00,0.125,4.530000305175781,0.251,2007-03-28T01:53:58,LT5,32.860774993896484,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662007103ASA00,0.125,5.189999389648437,0.247,2007-04-13T01:53:53,LT5,34.438255310058594,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
1_LT51120662007119ASA00,0.069,4.830000305175782,0.252,2007-04-29T01:53:46,LT5,36.78709411621094,"{""geodesic"":true,""type"":""Point"",""coordinates"":[121.81370000000003,-8.767]}"
