system:index,H2O,O3,date,doy,solar_z,swir,tir,vnir,.geo
20030423231319,4.689999389648437,0.24,2003-04-23T23:13:19,113.96758101851852,36.618638,"{swir1=4.969142857142857, swir2=1.3919999999999997, swir3=1.2723214285714286, swir4=1.0660714285714288, swir5=0.7208142857142857, swir6=0.5360571428571429}","{bkgd_rad={tir1=5.9521709223529475, tir2=6.507906635294115, tir3=6.946325176470591, tir4=7.087450117647055, tir5=6.772792529411769}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11419.0, lake=8963.0}, mean_radiance={green=93.10151724137931, red=52.880275862068956, nir=35.936482758620684}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20030509231315,4.510000610351563,0.256,2003-05-09T23:13:15,129.9675347222222,40.108885,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20040402230643,5.060000610351563,0.249,2004-04-02T23:06:43,93.96299768518519,33.421456,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20050311231221,4.680000305175781,0.239,2005-03-11T23:12:21,70.96690972222223,29.111559999999997,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20050818231216,3.6800003051757812,0.276,2005-08-18T23:12:16,230.96685185185186,37.961613,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=3545.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20051005231204,2.8800003051757814,0.275,2005-10-05T23:12:04,278.96671296296296,23.033699999999996,"{swir1=5.981982379862687, swir2=1.9179816933638505, swir3=1.7227545766590389, swir4=1.260598970251717, swir5=1.022604233409607, swir6=0.8496494279176202}","{bkgd_rad={tir1=7.518562105263159, tir2=7.94273431578948, tir3=8.287283403508777, tir4=8.55094592631579, tir5=8.321518333333325}, lake_rad={tir1=7.844045379310345, tir2=8.299187586206896, tir3=8.664638045977014, tir4=8.928587103448278, tir5=8.666833620689657}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=7663.0, lake=8158.0}, mean_radiance={green=141.69446602544176, red=71.15169345330395, nir=34.70064846416353}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20051224231153,5.2,0.249,2005-12-24T23:11:53,358.96658564814817,23.826408999999998,"{swir1=7.165885489313939, swir2=2.293042069741278, swir3=2.0387021934758156, swir4=1.828807761529817, swir5=1.3298969628796304, swir6=0.8434869516310463}","{bkgd_rad={tir1=7.465762611940292, tir2=8.085023507462688, tir3=8.559991977611935, tir4=8.72409764925373, tir5=8.36664822761194}, lake_rad={tir1=8.39707146534654, tir2=9.20119841584158, tir3=9.79665485148515, tir4=9.776008326732677, tir5=9.243671658415842}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=2212.0, lake=8161.0}, mean_radiance={green=139.04243854302723, red=91.19946190683518, nir=46.910888114932675}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20060125231131,5.219999694824219,0.251,2006-01-25T23:11:31,25.966331018518517,26.014924999999998,"{swir1=6.522, swir2=2.088, swir3=1.75, swir4=1.4925000000000002, swir5=1.0008, swir6=0.795}","{bkgd_rad={tir1=6.750106615384615, tir2=7.344826153846155, tir3=7.831961538461538, tir4=7.961003615384616, tir5=7.593130769230769}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11801, red=11801, nir=11801}, cloud=11801.0, lake=2810.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20060210231149,4.65,0.241,2006-02-10T23:11:49,41.96653935185185,26.830634000000003,"{swir1=5.113001886792456, swir2=1.7006037735849047, swir3=1.3915094339622642, swir4=1.1996320754716985, swir5=0.7919066037735855, swir6=0.5859000000000002}","{bkgd_rad={tir1=7.6980206, tir2=8.30889, tir3=8.747565999999999, tir4=8.893161811111112, tir5=8.522149166666663}, lake_rad={tir1=7.6933968, tir2=8.291036, tir3=8.764260666666667, tir4=8.916376600000001, tir5=8.551234999999998}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11127.0, lake=4611.0}, mean_radiance={green=75.26444137931037, red=42.09914482758617, nir=25.25362758620693}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
20060226231204,4.819999694824219,0.238,2006-02-26T23:12:04,57.966712962962966,27.609867,"{swir1=null, swir2=null, swir3=null, swir4=null, swir5=null, swir6=null}","{bkgd_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}, lake_rad={tir1=null, tir2=null, tir3=null, tir4=null, tir5=null}}","{pixel_counts={valid={green=11786, red=11786, nir=11786}, cloud=11786.0, lake=0.0}, mean_radiance={green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
