system:index,H2O,LEDAPS,O3,date,doy,solar_z,swir,tir,vnir,.geo
LC80810712014096LGN00,3.1600006103515623,"{cloud_count=1793.0, shadow_count=383.0, water_count=587.0, snow_count=0.0, lake_SR={blue=0.19107563884156747, green=0.18806269165247033, red=0.11917376490630331, nir=0.020695741056218058, swir1=0.008569846678023857, swir2=0.0068572402044293}}",0.25010714285714286,2014-04-06T22:49:38,96.9511367824074,37.088130950927734,"{swir1=2.279816576688953, swir2=0.6045852985537058}","{bkgd_rad={tir1=8.081893952013857, tir2=7.553133077882085}, lake_rad={tir1=8.803288802723563, tir2=8.07940000479921}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=1983.0}, mean_radiance={blue=114.35795142923529, green=90.912217523495, red=54.076519754037555, nir=13.656279495852917}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014112LGN00,4.439999389648437,"{cloud_count=null, shadow_count=null, water_count=null, snow_count=null, lake_SR=null}",0.25228541666666665,2014-04-22T22:49:21,112.95094805555556,40.14773941040039,"{swir1=null, swir2=null}","{bkgd_rad={tir1=4.202297454276645, tir2=3.9561938854955856}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014128LGN00,3.330000305175781,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.2533946078431373,2014-05-08T22:49:06,128.95076554398148,43.35703659057617,"{swir1=3.5146310392791436, swir2=0.9984654005528013}","{bkgd_rad={tir1=6.308562334548846, tir2=5.819515664913752}, lake_rad={tir1=6.807815175252985, tir2=6.160844893621002}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=1844.0}, mean_radiance={blue=95.4031024361898, green=73.37914221302289, red=50.774938113777345, nir=28.273608428020022}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014144LGN00,4.310000610351563,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25280161943319834,2014-05-24T22:49:00,144.95069503472223,46.180946350097656,"{swir1=null, swir2=null}","{bkgd_rad={tir1=5.381190689024938, tir2=4.909425241458211}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014160LGN00,3.9300003051757812,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.2524188034188034,2014-06-09T22:49:10,160.9508145138889,48.148616790771484,"{swir1=4.022590949089547, swir2=1.1333324794362232}","{bkgd_rad={tir1=7.461305420455411, tir2=6.975309672287163}, lake_rad={tir1=7.9348719674397294, tir2=7.347317736710959}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=615.0}, mean_radiance={blue=80.49749975437071, green=60.784418059558405, red=44.625368822299365, nir=20.28088152815656}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014192LGN00,3.480000305175781,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25373333333333337,2014-07-11T22:49:21,192.95093833333334,48.30326461791992,"{swir1=null, swir2=null}","{bkgd_rad={tir1=7.076042400968196, tir2=6.730787318651609}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014208LGN00,3.3,"{cloud_count=548.0, shadow_count=438.0, water_count=1594.0, snow_count=0.0, lake_SR={blue=0.24445809284818054, green=0.22498657465495595, red=0.13887785445420345, nir=0.03128550815558346, swir1=0.013909661229611053, swir2=0.01158726474278544}}",0.25655429864253393,2014-07-27T22:49:24,208.95097721064815,46.246036529541016,"{swir1=1.188627263275932, swir2=0.301977929072327}","{bkgd_rad={tir1=7.33894456988084, tir2=6.737026360900412}, lake_rad={tir1=8.262630814762964, tir2=7.41029791125696}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2336.0}, mean_radiance={blue=117.7235804469618, green=90.71511898791954, red=50.59813332557678, nir=10.723948565247941}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014224LGN00,4.039999389648438,"{cloud_count=1776.0, shadow_count=317.0, water_count=750.0, snow_count=0.0, lake_SR={blue=0.2480285333333333, green=0.22870773333333386, red=0.1368141333333333, nir=0.01970240000000002, swir1=0.01100493333333333, swir2=0.010338799999999993}}",0.25639560439560444,2014-08-12T22:49:32,224.95107266203703,42.90943908691406,"{swir1=2.9718366170284947, swir2=0.839434611636701}","{bkgd_rad={tir1=8.02630842822216, tir2=7.442463542777777}, lake_rad={tir1=8.579603574910296, tir2=7.803885247291775}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2186.0}, mean_radiance={blue=127.03452914064343, green=99.12952907000347, red=58.25839218609069, nir=15.694904980153417}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014256LGN00,4.069999694824219,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.262,2014-09-13T22:49:38,256.95113482638885,33.908477783203125,"{swir1=null, swir2=null}","{bkgd_rad={tir1=7.459425176090988, tir2=6.988337887969892}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014288LGN00,3.6100006103515625,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.2669588235294118,2014-10-15T22:49:43,288.95119633101854,25.977783203125,"{swir1=17.347336087908065, swir2=4.184833061127436}","{bkgd_rad={tir1=7.642200854292246, tir2=7.072672936224168}, lake_rad={tir1=7.801677340552921, tir2=7.2078196207682295}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=42.0}, mean_radiance={blue=239.7052434285482, green=203.06727709089006, red=157.78219095865884, nir=80.79366593133835}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014320LGN00,4.209999847412109,"{cloud_count=2779.0, shadow_count=48.0, water_count=92.0, snow_count=0.0, lake_SR={blue=0.2698391304347827, green=0.2612869565217392, red=0.19170326086956524, nir=0.04157391304347826, swir1=0.029052173913043478, swir2=0.029971739130434792}}",0.2643725490196078,2014-11-16T22:49:41,320.95117436342593,24.42364501953125,"{swir1=9.969373644127222, swir2=2.760039001450938}","{bkgd_rad={tir1=8.035315484868125, tir2=7.328258208002459}, lake_rad={tir1=8.357091634540433, tir2=7.512458841192868}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=1063.0}, mean_radiance={blue=196.09226432793116, green=162.84647138995712, red=116.25902974370058, nir=45.102521704371426}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712014352LGN00,3.8099998474121093,"{cloud_count=427.0, shadow_count=183.0, water_count=2043.0, snow_count=0.0, lake_SR={blue=0.2527803720019579, green=0.24370783162016624, red=0.1683891336270185, nir=0.031892951541850206, swir1=0.01122618697993148, swir2=0.009900930004894776}}",0.26242708333333337,2014-12-18T22:49:36,352.9511213541667,27.75808334350586,"{swir1=1.569127922370537, swir2=0.36971261488325874}","{bkgd_rad={tir1=8.653662217633306, tir2=7.940770908666095}, lake_rad={tir1=9.396858590654238, tir2=8.449748196977998}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2358.0}, mean_radiance={blue=164.89985722096114, green=132.38621082257376, red=79.93322265906491, nir=14.697822415697262}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015003LGN00,5.009999847412109,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.2568888888888889,2015-01-03T22:49:31,3.951062210648148,29.43722152709961,"{swir1=null, swir2=null}","{bkgd_rad={tir1=5.911908973040849, tir2=5.594958684066618}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015019LGN00,4.829999923706055,"{cloud_count=2415.0, shadow_count=137.0, water_count=347.0, snow_count=0.0, lake_SR={blue=0.34478991354466865, green=0.33083400576368904, red=0.2089734870317002, nir=0.046206051873198824, swir1=0.026461383285302564, swir2=0.02328242074927956}}",0.2510252100840336,2015-01-19T22:49:28,19.951024328703703,30.639484405517578,"{swir1=7.09805494087625, swir2=1.8616385842038559}","{bkgd_rad={tir1=7.810466393981044, tir2=7.113604983226314}, lake_rad={tir1=8.257611880949394, tir2=7.399918623705405}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=1195.0}, mean_radiance={blue=184.82563951564134, green=151.46884273385402, red=93.21977632434798, nir=31.811337108691866}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015035LGN00,4.75,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25133958333333334,2015-02-04T22:49:25,35.95098457175926,31.447330474853516,"{swir1=7.677897137655338, swir2=2.0873995633192464}","{bkgd_rad={tir1=4.5250327016203045, tir2=3.9542148891886404}, lake_rad={tir1=4.818899114366988, tir2=4.196558872299015}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=426.0}, mean_radiance={blue=164.8441816876192, green=132.6893611424406, red=90.38266551774433, nir=54.37171161454608}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015051LGN00,5.240000152587891,"{cloud_count=0.0, shadow_count=0.0, water_count=2315.0, snow_count=0.0, lake_SR={blue=0.259360086393089, green=0.24311723542116628, red=0.14446907127429812, nir=0.03189153347732186, swir1=0.017707904967602606, swir2=0.014320172786177076}}",0.24788839285714287,2015-02-20T22:49:18,51.950904074074074,32.19593811035156,"{swir1=1.6213297294997753, swir2=0.3948052131257723}","{bkgd_rad={tir1=8.429858995943654, tir2=7.530839666107775}, lake_rad={tir1=8.94310590877283, tir2=7.861917293540255}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2290.0}, mean_radiance={blue=160.83129788527842, green=127.61540386583087, red=68.06946845658481, nir=12.462586143443678}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015067LGN00,4.44000015258789,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25005555555555553,2015-03-08T22:49:09,67.95080637731482,33.31643295288086,"{swir1=null, swir2=null}","{bkgd_rad={tir1=6.863113100735867, tir2=6.302469065140522}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015083LGN00,3.5200000762939454,"{cloud_count=943.0, shadow_count=418.0, water_count=1222.0, snow_count=0.0, lake_SR={blue=0.23648518821603973, green=0.24418731587561354, red=0.1635018003273325, nir=0.029594762684124323, swir1=0.014856873977086738, swir2=0.013534124386252016}}",0.250375,2015-03-24T22:49:00,83.95070484953703,35.14520263671875,"{swir1=2.7563409042963083, swir2=0.7268962491723409}","{bkgd_rad={tir1=8.651767852599184, tir2=8.023992053947524}, lake_rad={tir1=9.303144902590002, tir2=8.489405730106164}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2140.0}, mean_radiance={blue=135.28618470307822, green=113.30334062932808, red=69.0381301469892, nir=15.307274498449308}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015099LGN00,4.2,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.24986274509803924,2015-04-09T22:48:51,99.9505978125,37.726104736328125,"{swir1=5.839841387773815, swir2=1.543825056279105}","{bkgd_rad={tir1=6.918697575667283, tir2=6.348875513968255}, lake_rad={tir1=7.131996828403199, tir2=6.485712963998603}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=836.0}, mean_radiance={blue=111.58383641402688, green=91.34960991343813, red=62.03560951908239, nir=35.53747217278732}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015115LGN00,3.9400001525878907,"{cloud_count=173.0, shadow_count=153.0, water_count=2199.0, snow_count=0.0, lake_SR={blue=0.21995657116871312, green=0.2463670759436108, red=0.1641638017280581, nir=0.026149840836744036, swir1=0.00851227830832196, swir2=0.006932469304229229}}",0.25295089285714284,2015-04-25T22:48:48,115.95055634259259,40.89474868774414,"{swir1=0.7388105287040911, swir2=0.1759685270798444}","{bkgd_rad={tir1=8.616502585047945, tir2=8.027182296622522}, lake_rad={tir1=9.250195580452234, tir2=8.485967647253174}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2400.0}, mean_radiance={blue=119.61341447671255, green=107.86253439346949, red=62.26234549244245, nir=8.302201231022677}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015131LGN00,4.840000152587891,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25211904761904763,2015-05-11T22:48:32,131.95037162037036,44.055511474609375,"{swir1=null, swir2=null}","{bkgd_rad={tir1=7.593484047695921, tir2=6.974561323579519}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015147LGN00,3.9400001525878907,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25407291666666665,2015-05-27T22:48:33,147.95038969907407,46.74491500854492,"{swir1=8.719360318294791, swir2=2.1504125133041265}","{bkgd_rad={tir1=6.876804517975464, tir2=6.541580083091202}, lake_rad={tir1=7.077094281366629, tir2=6.768630138663358}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=129.0}, mean_radiance={blue=138.75278413757798, green=115.8160953373872, red=87.67095456382101, nir=46.51401323126268}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015163LGN00,4.490000152587891,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.2516357142857143,2015-06-12T22:48:45,163.95052693287036,48.52022933959961,"{swir1=3.4518929767734736, swir2=0.9135479966729367}","{bkgd_rad={tir1=6.396088768685316, tir2=5.811513985974496}, lake_rad={tir1=6.810870567782433, tir2=6.099049349617149}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2269.0}, mean_radiance={blue=104.36497824724785, green=87.28927194184277, red=56.08518543470373, nir=24.496859473560075}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015179LGN00,5.3900001525878904,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25143809523809524,2015-06-28T22:48:51,179.9505982986111,49.06349563598633,"{swir1=null, swir2=null}","{bkgd_rad={tir1=6.497183090943798, tir2=5.941865172474867}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015195LGN00,4.659999847412109,"{cloud_count=2952.0, shadow_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.25223015873015875,2015-07-14T22:49:02,195.95071905092593,48.18411636352539,"{swir1=null, swir2=null}","{bkgd_rad={tir1=4.896731457711389, tir2=4.761797161025947}, lake_rad={tir1=null, tir2=null}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=0.0}, mean_radiance={blue=null, green=null, red=null, nir=null}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015259LGN00,2.720000076293945,"{cloud_count=566.0, shadow_count=170.0, water_count=1893.0, snow_count=0.0, lake_SR={blue=0.2369526148969887, green=0.25352097200211343, red=0.1660489170628635, nir=0.028374801901743296, swir1=0.009492974115161108, swir2=0.007855942947702066}}",0.2584277777777778,2015-09-16T22:49:26,259.9509967824074,33.19717025756836,"{swir1=1.0837830695514845, swir2=0.27269067651968426}","{bkgd_rad={tir1=8.34406578122817, tir2=7.82921638916786}, lake_rad={tir1=8.748227673650577, tir2=8.110677459382064}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2418.0}, mean_radiance={blue=139.78404926050783, green=122.38902739595045, red=70.41516709386859, nir=10.84364208177262}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
LC80810712015275LGN00,3.0600000381469727,"{cloud_count=622.0, shadow_count=140.0, water_count=1890.0, snow_count=0.0, lake_SR={blue=0.24000349206349175, green=0.25685465608465574, red=0.16509703703703707, nir=0.027612486772486785, swir1=0.011380105820105802, swir2=0.010290158730158707}}",0.2635729166666666,2015-10-02T22:49:30,275.9510473263889,28.812881469726562,"{swir1=1.5929313700762329, swir2=0.4088611372964141}","{bkgd_rad={tir1=8.140629463318408, tir2=7.576832180518955}, lake_rad={tir1=8.772309126073813, tir2=8.039188280517044}}","{pixel_counts={valid={blue=2952, green=2952, red=2952, nir=2952}, cloud=0.0, lake=2343.0}, mean_radiance={blue=152.9849496663151, green=134.09127670773267, red=76.39613506074548, nir=13.221434663413582}}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82045,-15.38972],[167.82389,-15.396589999999993],[167.82706,-15.397670000000007],[167.840195,-15.395349000000005],[167.84174000000002,-15.392370000000001],[167.83908,-15.386000000000001],[167.82938,-15.382940000000001],[167.82157,-15.386740000000001],[167.82045,-15.38972]]]}"
